ResourceID,AdminArea,AdminAreaType,Timestamp,ID
MLO88400,Lambeth,Borough,00 00 00 00 00 13 1C 3D ,4807
MLO88401,Lambeth,Borough,00 00 00 00 00 13 33 74 ,10727
MLO88402,Lambeth,Borough,00 00 00 00 00 13 4A 7C ,16600
MLO88403,Lambeth,Borough,00 00 00 00 00 13 61 9D ,22498
MLO88404,Lambeth,Borough,00 00 00 00 00 13 78 CF ,28413
MLO88405,Lambeth,Borough,00 00 00 00 00 13 8F C6 ,34269
MLO88406,Lambeth,Borough,00 00 00 00 00 13 A6 CD ,40141
MLO88407,Lambeth,Borough,00 00 00 00 00 13 BD ED ,46038
MLO88408,Lambeth,Borough,00 00 00 00 00 13 D4 FE ,51920
MLO88409,Lambeth,Borough,00 00 00 00 00 13 EC 04 ,57790
MLO8841,Southwark,Borough,00 00 00 00 00 13 33 75 ,10728
MLO88410,Lambeth,Borough,00 00 00 00 00 13 1C 3E ,4808
MLO88411,Lambeth,Borough,00 00 00 00 00 13 33 76 ,10729
MLO88412,Lambeth,Borough,00 00 00 00 00 13 4A 7D ,16601
MLO88413,Lambeth,Borough,00 00 00 00 00 13 61 9E ,22499
MLO88414,Lambeth,Borough,00 00 00 00 00 13 78 D0 ,28414
MLO88415,Lambeth,Borough,00 00 00 00 00 13 8F C7 ,34270
MLO88416,Lambeth,Borough,00 00 00 00 00 13 A6 CE ,40142
MLO88417,Lambeth,Borough,00 00 00 00 00 13 BD EE ,46039
MLO88418,Lambeth,Borough,00 00 00 00 00 13 D4 FF ,51921
MLO88419,Lambeth,Borough,00 00 00 00 00 13 EC 05 ,57791
MLO8842,Southwark,Borough,00 00 00 00 00 13 4A 7E ,16602
MLO88420,Lambeth,Borough,00 00 00 00 00 13 1C 3F ,4809
MLO88421,Lambeth,Borough,00 00 00 00 00 13 33 77 ,10730
MLO88422,Lambeth,Borough,00 00 00 00 00 13 4A 7F ,16603
MLO88423,Lambeth,Borough,00 00 00 00 00 13 61 9F ,22500
MLO88424,Lambeth,Borough,00 00 00 00 00 13 78 D1 ,28415
MLO88425,Lambeth,Borough,00 00 00 00 00 13 8F C8 ,34271
MLO88426,Lambeth,Borough,00 00 00 00 00 13 A6 CF ,40143
MLO88427,Lambeth,Borough,00 00 00 00 00 13 BD EF ,46040
MLO88428,Lambeth,Borough,00 00 00 00 00 13 D5 01 ,51922
MLO88429,Lambeth,Borough,00 00 00 00 00 13 EC 06 ,57792
MLO8843,Southwark,Borough,00 00 00 00 00 13 61 A0 ,22501
MLO88430,Lambeth,Borough,00 00 00 00 00 13 1C 40 ,4810
MLO88431,Lambeth,Borough,00 00 00 00 00 13 33 78 ,10731
MLO88432,Lambeth,Borough,00 00 00 00 00 13 4A 80 ,16604
MLO88433,Lambeth,Borough,00 00 00 00 00 13 61 A1 ,22502
MLO88434,Lambeth,Borough,00 00 00 00 00 13 78 D2 ,28416
MLO88435,Lambeth,Borough,00 00 00 00 00 13 8F C9 ,34272
MLO88436,Lambeth,Borough,00 00 00 00 00 13 A6 D0 ,40144
MLO88437,Lambeth,Borough,00 00 00 00 00 13 BD F0 ,46041
MLO88438,Lambeth,Borough,00 00 00 00 00 13 D5 02 ,51923
MLO88439,Lambeth,Borough,00 00 00 00 00 13 EC 07 ,57793
MLO8844,Southwark,Borough,00 00 00 00 00 13 78 D3 ,28417
MLO88440,Lambeth,Borough,00 00 00 00 00 13 1C 41 ,4811
MLO88441,Lambeth,Borough,00 00 00 00 00 13 33 79 ,10732
MLO88442,Lambeth,Borough,00 00 00 00 00 13 4A 81 ,16605
MLO88443,Lambeth,Borough,00 00 00 00 00 13 61 A2 ,22503
MLO88444,Lambeth,Borough,00 00 00 00 00 13 78 D4 ,28418
MLO88445,Lambeth,Borough,00 00 00 00 00 13 8F CA ,34273
MLO88446,Lambeth,Borough,00 00 00 00 00 13 A6 D1 ,40145
MLO88447,Lambeth,Borough,00 00 00 00 00 13 BD F1 ,46042
MLO88448,Lambeth,Borough,00 00 00 00 00 13 D5 03 ,51924
MLO88449,Lambeth,Borough,00 00 00 00 00 13 EC 08 ,57794
MLO8845,Lambeth,Borough,00 00 00 00 00 13 8F CB ,34274
MLO88450,Lambeth,Borough,00 00 00 00 00 13 1C 42 ,4812
MLO88451,Lambeth,Borough,00 00 00 00 00 13 33 7A ,10733
MLO88452,Lambeth,Borough,00 00 00 00 00 13 4A 82 ,16606
MLO88453,Lambeth,Borough,00 00 00 00 00 13 61 A3 ,22504
MLO88454,Lambeth,Borough,00 00 00 00 00 13 78 D5 ,28419
MLO88455,Lambeth,Borough,00 00 00 00 00 13 8F CC ,34275
MLO88456,Lambeth,Borough,00 00 00 00 00 13 A6 D2 ,40146
MLO88457,Lambeth,Borough,00 00 00 00 00 13 BD F2 ,46043
MLO88458,Lambeth,Borough,00 00 00 00 00 13 D5 04 ,51925
MLO88459,Lambeth,Borough,00 00 00 00 00 13 EC 09 ,57795
MLO8846,Brent,Borough,00 00 00 00 00 13 A6 D3 ,40147
MLO88460,Lambeth,Borough,00 00 00 00 00 13 1C 43 ,4813
MLO88461,Lambeth,Borough,00 00 00 00 00 13 33 7B ,10734
MLO88462,Lambeth,Borough,00 00 00 00 00 13 4A 83 ,16607
MLO88463,Lambeth,Borough,00 00 00 00 00 13 61 A4 ,22505
MLO88464,Lambeth,Borough,00 00 00 00 00 13 78 D6 ,28420
MLO88465,Lambeth,Borough,00 00 00 00 00 13 8F CD ,34276
MLO88466,Lambeth,Borough,00 00 00 00 00 13 A6 D4 ,40148
MLO88467,Lambeth,Borough,00 00 00 00 00 13 BD F3 ,46044
MLO88468,Lambeth,Borough,00 00 00 00 00 13 D5 05 ,51926
MLO88469,Lambeth,Borough,00 00 00 00 00 13 EC 0A ,57796
MLO8847,Bexley,Borough,00 00 00 00 00 13 BD F4 ,46045
MLO88470,Lambeth,Borough,00 00 00 00 00 13 1C 44 ,4814
MLO88471,Lambeth,Borough,00 00 00 00 00 13 33 7C ,10735
MLO88472,Lambeth,Borough,00 00 00 00 00 13 4A 84 ,16608
MLO88473,Lambeth,Borough,00 00 00 00 00 13 61 A5 ,22506
MLO88474,Lambeth,Borough,00 00 00 00 00 13 78 D7 ,28421
MLO88475,Lambeth,Borough,00 00 00 00 00 13 8F CE ,34277
MLO88476,Lambeth,Borough,00 00 00 00 00 13 A6 D5 ,40149
MLO88477,Lambeth,Borough,00 00 00 00 00 13 BD F5 ,46046
MLO88478,Lambeth,Borough,00 00 00 00 00 13 D5 06 ,51927
MLO88479,Lambeth,Borough,00 00 00 00 00 13 EC 0B ,57797
MLO8848,Southwark,Borough,00 00 00 00 00 13 D5 07 ,51928
MLO88480,Lambeth,Borough,00 00 00 00 00 13 1C 45 ,4815
MLO88481,Lambeth,Borough,00 00 00 00 00 13 33 7D ,10736
MLO88482,Lambeth,Borough,00 00 00 00 00 13 4A 85 ,16609
MLO88483,Lambeth,Borough,00 00 00 00 00 13 61 A6 ,22507
MLO88484,Lambeth,Borough,00 00 00 00 00 13 78 D8 ,28422
MLO88485,Lambeth,Borough,00 00 00 00 00 13 8F CF ,34278
MLO88486,Lambeth,Borough,00 00 00 00 00 13 A6 D6 ,40150
MLO88487,Lambeth,Borough,00 00 00 00 00 13 BD F6 ,46047
MLO88488,Lambeth,Borough,00 00 00 00 00 13 D5 08 ,51929
MLO88489,Lambeth,Borough,00 00 00 00 00 13 EC 0C ,57798
MLO8849,Southwark,Borough,00 00 00 00 00 13 EC 0D ,57799
MLO88491,Lambeth,Borough,00 00 00 00 00 13 33 7E ,10737
MLO88492,Lambeth,Borough,00 00 00 00 00 13 4A 86 ,16610
MLO88494,Lambeth,Borough,00 00 00 00 00 13 78 D9 ,28423
MLO88495,Lambeth,Borough,00 00 00 00 00 13 8F D0 ,34279
MLO88496,Lambeth,Borough,00 00 00 00 00 13 A6 D7 ,40151
MLO88497,Lambeth,Borough,00 00 00 00 00 13 BD F7 ,46048
MLO88498,Lambeth,Borough,00 00 00 00 00 13 D5 09 ,51930
MLO88499,Lambeth,Borough,00 00 00 00 00 13 EC 0E ,57800
MLO88500,Lambeth,Borough,00 00 00 00 00 13 1C 46 ,4816
MLO88501,Lambeth,Borough,00 00 00 00 00 13 33 7F ,10738
MLO88502,Lambeth,Borough,00 00 00 00 00 13 4A 87 ,16611
MLO88503,Lambeth,Borough,00 00 00 00 00 13 61 A7 ,22508
MLO88504,Lambeth,Borough,00 00 00 00 00 13 78 DA ,28424
MLO88505,Lambeth,Borough,00 00 00 00 00 13 8F D1 ,34280
MLO88506,Lambeth,Borough,00 00 00 00 00 13 A6 D8 ,40152
MLO88507,Lambeth,Borough,00 00 00 00 00 13 BD F8 ,46049
MLO88508,Lambeth,Borough,00 00 00 00 00 13 D5 0A ,51931
MLO88509,Lambeth,Borough,00 00 00 00 00 13 EC 0F ,57801
MLO88510,Lambeth,Borough,00 00 00 00 00 13 1C 47 ,4817
MLO88511,Lambeth,Borough,00 00 00 00 00 13 33 80 ,10739
MLO88512,Lambeth,Borough,00 00 00 00 00 13 4A 88 ,16612
MLO88513,Lambeth,Borough,00 00 00 00 00 13 61 A8 ,22509
MLO88514,Lambeth,Borough,00 00 00 00 00 13 78 DB ,28425
MLO88515,Lambeth,Borough,00 00 00 00 00 13 8F D2 ,34281
MLO88516,Lambeth,Borough,00 00 00 00 00 13 A6 D9 ,40153
MLO88517,Lambeth,Borough,00 00 00 00 00 13 BD F9 ,46050
MLO88518,Lambeth,Borough,00 00 00 00 00 13 D5 0B ,51932
MLO88519,Lambeth,Borough,00 00 00 00 00 13 EC 10 ,57802
MLO88520,Lambeth,Borough,00 00 00 00 00 13 1C 48 ,4818
MLO88521,Lambeth,Borough,00 00 00 00 00 13 33 81 ,10740
MLO88522,Lambeth,Borough,00 00 00 00 00 13 4A 89 ,16613
MLO88523,Lambeth,Borough,00 00 00 00 00 13 61 A9 ,22510
MLO88524,Lambeth,Borough,00 00 00 00 00 13 78 DC ,28426
MLO88525,Lambeth,Borough,00 00 00 00 00 13 8F D3 ,34282
MLO88526,Lambeth,Borough,00 00 00 00 00 13 A6 DA ,40154
MLO88527,Lambeth,Borough,00 00 00 00 00 13 BD FA ,46051
MLO88528,Lambeth,Borough,00 00 00 00 00 13 D5 0C ,51933
MLO88529,Lambeth,Borough,00 00 00 00 00 13 EC 11 ,57803
MLO88530,Lambeth,Borough,00 00 00 00 00 13 1C 49 ,4819
MLO88531,Lambeth,Borough,00 00 00 00 00 13 33 82 ,10741
MLO88532,Lambeth,Borough,00 00 00 00 00 13 4A 8A ,16614
MLO88533,Lambeth,Borough,00 00 00 00 00 13 61 AA ,22511
MLO88534,Lambeth,Borough,00 00 00 00 00 13 78 DD ,28427
MLO88535,Lambeth,Borough,00 00 00 00 00 13 8F D4 ,34283
MLO88535,City of Westminster,Borough,00 00 00 00 00 13 8F D5 ,34284
MLO88536,Lambeth,Borough,00 00 00 00 00 13 A6 DB ,40155
MLO88537,Lambeth,Borough,00 00 00 00 00 13 BD FB ,46052
MLO88538,Lambeth,Borough,00 00 00 00 00 13 D5 0D ,51934
MLO88539,Lambeth,Borough,00 00 00 00 00 13 EC 12 ,57804
MLO88540,Lambeth,Borough,00 00 00 00 00 13 1C 4A ,4820
MLO88540,City of Westminster,Borough,00 00 00 00 00 13 1C 4B ,4821
MLO88541,Lambeth,Borough,00 00 00 00 00 13 33 83 ,10742
MLO88542,Lambeth,Borough,00 00 00 00 00 13 4A 8B ,16615
MLO88543,Lambeth,Borough,00 00 00 00 00 13 61 AB ,22512
MLO88544,Lambeth,Borough,00 00 00 00 00 13 78 DE ,28428
MLO88545,Lambeth,Borough,00 00 00 00 00 13 8F D6 ,34285
MLO88546,Lambeth,Borough,00 00 00 00 00 13 A6 DC ,40156
MLO88547,Lambeth,Borough,00 00 00 00 00 13 BD FC ,46053
MLO88548,Lambeth,Borough,00 00 00 00 00 13 D5 0E ,51935
MLO88549,Lambeth,Borough,00 00 00 00 00 13 EC 13 ,57805
MLO88550,Lambeth,Borough,00 00 00 00 00 13 1C 4C ,4822
MLO88551,Lambeth,Borough,00 00 00 00 00 13 33 84 ,10743
MLO88552,Lambeth,Borough,00 00 00 00 00 13 4A 8C ,16616
MLO88553,Lambeth,Borough,00 00 00 00 00 13 61 AC ,22513
MLO88554,Lambeth,Borough,00 00 00 00 00 13 78 DF ,28429
MLO88555,Lambeth,Borough,00 00 00 00 00 13 8F D7 ,34286
MLO88556,Lambeth,Borough,00 00 00 00 00 13 A6 DD ,40157
MLO88557,Lambeth,Borough,00 00 00 00 00 13 BD FD ,46054
MLO88558,Lambeth,Borough,00 00 00 00 00 13 D5 0F ,51936
MLO88559,Lambeth,Borough,00 00 00 00 00 13 EC 14 ,57806
MLO88560,Lambeth,Borough,00 00 00 00 00 13 1C 4D ,4823
MLO88561,Lambeth,Borough,00 00 00 00 00 13 33 85 ,10744
MLO88562,Lambeth,Borough,00 00 00 00 00 13 4A 8D ,16617
MLO88563,Lambeth,Borough,00 00 00 00 00 13 61 AD ,22514
MLO88564,Lambeth,Borough,00 00 00 00 00 13 78 E0 ,28430
MLO88565,Lambeth,Borough,00 00 00 00 00 13 8F D8 ,34287
MLO88566,Lambeth,Borough,00 00 00 00 00 13 A6 DE ,40158
MLO88567,Lambeth,Borough,00 00 00 00 00 13 BD FE ,46055
MLO88568,Lambeth,Borough,00 00 00 00 00 13 D5 10 ,51937
MLO88569,Lambeth,Borough,00 00 00 00 00 13 EC 15 ,57807
MLO88570,Lambeth,Borough,00 00 00 00 00 13 1C 4E ,4824
MLO88571,Lambeth,Borough,00 00 00 00 00 13 33 86 ,10745
MLO88572,Lambeth,Borough,00 00 00 00 00 13 4A 8E ,16618
MLO88573,Lambeth,Borough,00 00 00 00 00 13 61 AE ,22515
MLO88574,Lambeth,Borough,00 00 00 00 00 13 78 E1 ,28431
MLO88575,Lambeth,Borough,00 00 00 00 00 13 8F D9 ,34288
MLO88576,Lambeth,Borough,00 00 00 00 00 13 A6 DF ,40159
MLO88577,Lambeth,Borough,00 00 00 00 00 13 BD FF ,46056
MLO88578,Lambeth,Borough,00 00 00 00 00 13 D5 11 ,51938
MLO88579,Lambeth,Borough,00 00 00 00 00 13 EC 16 ,57808
MLO88580,Lambeth,Borough,00 00 00 00 00 13 1C 4F ,4825
MLO88581,Lambeth,Borough,00 00 00 00 00 13 33 87 ,10746
MLO88582,Lambeth,Borough,00 00 00 00 00 13 4A 8F ,16619
MLO88583,Lambeth,Borough,00 00 00 00 00 13 61 AF ,22516
MLO88585,Lambeth,Borough,00 00 00 00 00 13 8F DA ,34289
MLO88586,Lambeth,Borough,00 00 00 00 00 13 A6 E0 ,40160
MLO88587,Lambeth,Borough,00 00 00 00 00 13 BE 01 ,46057
MLO88588,Lambeth,Borough,00 00 00 00 00 13 D5 12 ,51939
MLO88589,Lambeth,Borough,00 00 00 00 00 13 EC 17 ,57809
MLO88590,Lambeth,Borough,00 00 00 00 00 13 1C 50 ,4826
MLO88591,Lambeth,Borough,00 00 00 00 00 13 33 88 ,10747
MLO88592,Lambeth,Borough,00 00 00 00 00 13 4A 90 ,16620
MLO88593,Lambeth,Borough,00 00 00 00 00 13 61 B0 ,22517
MLO88594,Lambeth,Borough,00 00 00 00 00 13 78 E2 ,28432
MLO88595,Lambeth,Borough,00 00 00 00 00 13 8F DB ,34290
MLO88596,Lambeth,Borough,00 00 00 00 00 13 A6 E1 ,40161
MLO88597,Lambeth,Borough,00 00 00 00 00 13 BE 02 ,46058
MLO88598,Lambeth,Borough,00 00 00 00 00 13 D5 13 ,51940
MLO88599,Lambeth,Borough,00 00 00 00 00 13 EC 18 ,57810
MLO886,Kensington and Chelsea,Borough,00 00 00 00 00 13 A6 E2 ,40162
MLO886,River Thames,Borough,00 00 00 00 00 13 A6 E3 ,40163
MLO886,Wandsworth,Borough,00 00 00 00 00 13 A6 E4 ,40164
MLO88600,Lambeth,Borough,00 00 00 00 00 13 1C 51 ,4827
MLO88601,Lambeth,Borough,00 00 00 00 00 13 33 89 ,10748
MLO88602,Lambeth,Borough,00 00 00 00 00 13 4A 91 ,16621
MLO88603,Lambeth,Borough,00 00 00 00 00 13 61 B1 ,22518
MLO88604,Lambeth,Borough,00 00 00 00 00 13 78 E3 ,28433
MLO88605,Lambeth,Borough,00 00 00 00 00 13 8F DC ,34291
MLO88606,Lambeth,Borough,00 00 00 00 00 13 A6 E5 ,40165
MLO88607,Lambeth,Borough,00 00 00 00 00 13 BE 03 ,46059
MLO88608,Lambeth,Borough,00 00 00 00 00 13 D5 14 ,51941
MLO88609,Lambeth,Borough,00 00 00 00 00 13 EC 19 ,57811
MLO88611,Lambeth,Borough,00 00 00 00 00 13 33 8A ,10749
MLO88612,Lambeth,Borough,00 00 00 00 00 13 4A 92 ,16622
MLO88613,Lambeth,Borough,00 00 00 00 00 13 61 B2 ,22519
MLO88614,Lambeth,Borough,00 00 00 00 00 13 78 E4 ,28434
MLO88615,Lambeth,Borough,00 00 00 00 00 13 8F DD ,34292
MLO88616,Lambeth,Borough,00 00 00 00 00 13 A6 E6 ,40166
MLO88617,Lambeth,Borough,00 00 00 00 00 13 BE 04 ,46060
MLO88618,Lambeth,Borough,00 00 00 00 00 13 D5 15 ,51942
MLO88619,Lambeth,Borough,00 00 00 00 00 13 EC 1A ,57812
MLO88620,Lambeth,Borough,00 00 00 00 00 13 1C 52 ,4828
MLO88621,Lambeth,Borough,00 00 00 00 00 13 33 8B ,10750
MLO88622,Lambeth,Borough,00 00 00 00 00 13 4A 93 ,16623
MLO88623,Lambeth,Borough,00 00 00 00 00 13 61 B3 ,22520
MLO88624,Lambeth,Borough,00 00 00 00 00 13 78 E5 ,28435
MLO88625,Lambeth,Borough,00 00 00 00 00 13 8F DE ,34293
MLO88626,Lambeth,Borough,00 00 00 00 00 13 A6 E7 ,40167
MLO88627,Lambeth,Borough,00 00 00 00 00 13 BE 05 ,46061
MLO88628,Lambeth,Borough,00 00 00 00 00 13 D5 16 ,51943
MLO88629,Lambeth,Borough,00 00 00 00 00 13 EC 1B ,57813
MLO88630,Lambeth,Borough,00 00 00 00 00 13 1C 53 ,4829
MLO88631,Lambeth,Borough,00 00 00 00 00 13 33 8C ,10751
MLO88632,Lambeth,Borough,00 00 00 00 00 13 4A 94 ,16624
MLO88633,Lambeth,Borough,00 00 00 00 00 13 61 B4 ,22521
MLO88634,Lambeth,Borough,00 00 00 00 00 13 78 E6 ,28436
MLO88635,Lambeth,Borough,00 00 00 00 00 13 8F DF ,34294
MLO88636,Lambeth,Borough,00 00 00 00 00 13 A6 E8 ,40168
MLO88637,Lambeth,Borough,00 00 00 00 00 13 BE 06 ,46062
MLO88638,Lambeth,Borough,00 00 00 00 00 13 D5 17 ,51944
MLO88639,Lambeth,Borough,00 00 00 00 00 13 EC 1C ,57814
MLO88640,Lambeth,Borough,00 00 00 00 00 13 1C 54 ,4830
MLO88641,Lambeth,Borough,00 00 00 00 00 13 33 8D ,10752
MLO88642,Lambeth,Borough,00 00 00 00 00 13 4A 95 ,16625
MLO88643,Lambeth,Borough,00 00 00 00 00 13 61 B5 ,22522
MLO88644,Lambeth,Borough,00 00 00 00 00 13 78 E7 ,28437
MLO88645,Lambeth,Borough,00 00 00 00 00 13 8F E0 ,34295
MLO88646,Lambeth,Borough,00 00 00 00 00 13 A6 E9 ,40169
MLO88647,Lambeth,Borough,00 00 00 00 00 13 BE 07 ,46063
MLO88648,Lambeth,Borough,00 00 00 00 00 13 D5 18 ,51945
MLO88649,Lambeth,Borough,00 00 00 00 00 13 EC 1D ,57815
MLO88650,Lambeth,Borough,00 00 00 00 00 13 1C 55 ,4831
MLO88651,Lambeth,Borough,00 00 00 00 00 13 33 8E ,10753
MLO88652,Lambeth,Borough,00 00 00 00 00 13 4A 96 ,16626
MLO88653,Lambeth,Borough,00 00 00 00 00 13 61 B6 ,22523
MLO88654,Lambeth,Borough,00 00 00 00 00 13 78 E8 ,28438
MLO88655,Lambeth,Borough,00 00 00 00 00 13 8F E1 ,34296
MLO88656,Lambeth,Borough,00 00 00 00 00 13 A6 EA ,40170
MLO88657,Lambeth,Borough,00 00 00 00 00 13 BE 08 ,46064
MLO88658,Lambeth,Borough,00 00 00 00 00 13 D5 19 ,51946
MLO88659,Lambeth,Borough,00 00 00 00 00 13 EC 1E ,57816
MLO88660,Lambeth,Borough,00 00 00 00 00 13 1C 56 ,4832
MLO88661,Lambeth,Borough,00 00 00 00 00 13 33 8F ,10754
MLO88662,Lambeth,Borough,00 00 00 00 00 13 4A 97 ,16627
MLO88663,Lambeth,Borough,00 00 00 00 00 13 61 B7 ,22524
MLO88664,Lambeth,Borough,00 00 00 00 00 13 78 E9 ,28439
MLO88665,Lambeth,Borough,00 00 00 00 00 13 8F E2 ,34297
MLO88666,Lambeth,Borough,00 00 00 00 00 13 A6 EB ,40171
MLO88667,Lambeth,Borough,00 00 00 00 00 13 BE 09 ,46065
MLO88668,Lambeth,Borough,00 00 00 00 00 13 D5 1A ,51947
MLO88669,Lambeth,Borough,00 00 00 00 00 13 EC 1F ,57817
MLO8867,Harrow,Borough,00 00 00 00 00 13 BE 0A ,46066
MLO88670,Lambeth,Borough,00 00 00 00 00 13 1C 57 ,4833
MLO88671,Lambeth,Borough,00 00 00 00 00 13 33 90 ,10755
MLO88672,Lambeth,Borough,00 00 00 00 00 13 4A 98 ,16628
MLO88673,Lambeth,Borough,00 00 00 00 00 13 61 B8 ,22525
MLO88674,Lambeth,Borough,00 00 00 00 00 13 78 EA ,28440
MLO88675,Lambeth,Borough,00 00 00 00 00 13 8F E3 ,34298
MLO88676,Lambeth,Borough,00 00 00 00 00 13 A6 EC ,40172
MLO88677,Lambeth,Borough,00 00 00 00 00 13 BE 0B ,46067
MLO88678,Lambeth,Borough,00 00 00 00 00 13 D5 1B ,51948
MLO88679,Lambeth,Borough,00 00 00 00 00 13 EC 20 ,57818
MLO8868,Tower Hamlets,Borough,00 00 00 00 00 13 D5 1C ,51949
MLO88680,Lambeth,Borough,00 00 00 00 00 13 1C 58 ,4834
MLO88681,Lambeth,Borough,00 00 00 00 00 13 33 91 ,10756
MLO88682,Lambeth,Borough,00 00 00 00 00 13 4A 99 ,16629
MLO88683,Lambeth,Borough,00 00 00 00 00 13 61 B9 ,22526
MLO88684,Lambeth,Borough,00 00 00 00 00 13 78 EB ,28441
MLO88685,Lambeth,Borough,00 00 00 00 00 13 8F E4 ,34299
MLO88686,Lambeth,Borough,00 00 00 00 00 13 A6 ED ,40173
MLO88687,Lambeth,Borough,00 00 00 00 00 13 BE 0C ,46068
MLO88688,Lambeth,Borough,00 00 00 00 00 13 D5 1D ,51950
MLO88689,Lambeth,Borough,00 00 00 00 00 13 EC 21 ,57819
MLO8869,Tower Hamlets,Borough,00 00 00 00 00 13 EC 22 ,57820
MLO88690,Lambeth,Borough,00 00 00 00 00 13 1C 59 ,4835
MLO88691,Lambeth,Borough,00 00 00 00 00 13 33 92 ,10757
MLO88692,Lambeth,Borough,00 00 00 00 00 13 4A 9A ,16630
MLO88693,Lambeth,Borough,00 00 00 00 00 13 61 BA ,22527
MLO88694,Lambeth,Borough,00 00 00 00 00 13 78 EC ,28442
MLO88696,Lambeth,Borough,00 00 00 00 00 13 A6 EE ,40174
MLO88697,Lambeth,Borough,00 00 00 00 00 13 BE 0D ,46069
MLO88698,Lambeth,Borough,00 00 00 00 00 13 D5 1E ,51951
MLO88699,Lambeth,Borough,00 00 00 00 00 13 EC 23 ,57821
MLO8870,Tower Hamlets,Borough,00 00 00 00 00 13 1C 5A ,4836
MLO88700,Lambeth,Borough,00 00 00 00 00 13 1C 5B ,4837
MLO88701,Lambeth,Borough,00 00 00 00 00 13 33 93 ,10758
MLO88702,Lambeth,Borough,00 00 00 00 00 13 4A 9B ,16631
MLO88703,Lambeth,Borough,00 00 00 00 00 13 61 BB ,22528
MLO88704,Lambeth,Borough,00 00 00 00 00 13 78 ED ,28443
MLO88705,Lambeth,Borough,00 00 00 00 00 13 8F E5 ,34300
MLO88706,Lambeth,Borough,00 00 00 00 00 13 A6 EF ,40175
MLO88707,Lambeth,Borough,00 00 00 00 00 13 BE 0E ,46070
MLO88708,Lambeth,Borough,00 00 00 00 00 13 D5 1F ,51952
MLO88709,Lambeth,Borough,00 00 00 00 00 13 EC 24 ,57822
MLO8871,Tower Hamlets,Borough,00 00 00 00 00 13 33 94 ,10759
MLO8871,City of London,Borough,00 00 00 00 00 13 33 95 ,10760
MLO88710,Lambeth,Borough,00 00 00 00 00 13 1C 5C ,4838
MLO88711,Lambeth,Borough,00 00 00 00 00 13 33 96 ,10761
MLO88712,Lambeth,Borough,00 00 00 00 00 13 4A 9C ,16632
MLO88713,Lambeth,Borough,00 00 00 00 00 13 61 BC ,22529
MLO88714,Lambeth,Borough,00 00 00 00 00 13 78 EE ,28444
MLO88715,Lambeth,Borough,00 00 00 00 00 13 8F E6 ,34301
MLO88716,Lambeth,Borough,00 00 00 00 00 13 A6 F0 ,40176
MLO88717,Lambeth,Borough,00 00 00 00 00 13 BE 0F ,46071
MLO88718,Lambeth,Borough,00 00 00 00 00 13 D5 20 ,51953
MLO88719,Lambeth,Borough,00 00 00 00 00 13 EC 25 ,57823
MLO8872,Tower Hamlets,Borough,00 00 00 00 00 13 4A 9D ,16633
MLO88720,Lambeth,Borough,00 00 00 00 00 13 1C 5D ,4839
MLO88721,Lambeth,Borough,00 00 00 00 00 13 33 97 ,10762
MLO88722,Lambeth,Borough,00 00 00 00 00 13 4A 9E ,16634
MLO88723,Lambeth,Borough,00 00 00 00 00 13 61 BD ,22530
MLO88724,Lambeth,Borough,00 00 00 00 00 13 78 EF ,28445
MLO88725,Lambeth,Borough,00 00 00 00 00 13 8F E7 ,34302
MLO88726,Lambeth,Borough,00 00 00 00 00 13 A6 F1 ,40177
MLO88727,Lambeth,Borough,00 00 00 00 00 13 BE 10 ,46072
MLO88728,Lambeth,Borough,00 00 00 00 00 13 D5 21 ,51954
MLO88729,Lambeth,Borough,00 00 00 00 00 13 EC 26 ,57824
MLO8873,Tower Hamlets,Borough,00 00 00 00 00 13 61 BE ,22531
MLO88730,Lambeth,Borough,00 00 00 00 00 13 1C 5E ,4840
MLO88731,Lambeth,Borough,00 00 00 00 00 13 33 98 ,10763
MLO88732,Lambeth,Borough,00 00 00 00 00 13 4A 9F ,16635
MLO88733,Lambeth,Borough,00 00 00 00 00 13 61 BF ,22532
MLO88734,Lambeth,Borough,00 00 00 00 00 13 78 F0 ,28446
MLO88735,Lambeth,Borough,00 00 00 00 00 13 8F E8 ,34303
MLO88736,Lambeth,Borough,00 00 00 00 00 13 A6 F2 ,40178
MLO88737,Lambeth,Borough,00 00 00 00 00 13 BE 11 ,46073
MLO88738,Lambeth,Borough,00 00 00 00 00 13 D5 22 ,51955
MLO88739,Lambeth,Borough,00 00 00 00 00 13 EC 27 ,57825
MLO8874,Tower Hamlets,Borough,00 00 00 00 00 13 78 F1 ,28447
MLO88740,Lambeth,Borough,00 00 00 00 00 13 1C 5F ,4841
MLO88741,Lambeth,Borough,00 00 00 00 00 13 33 99 ,10764
MLO88742,Lambeth,Borough,00 00 00 00 00 13 4A A0 ,16636
MLO88743,Lambeth,Borough,00 00 00 00 00 13 61 C0 ,22533
MLO88744,Lambeth,Borough,00 00 00 00 00 13 78 F2 ,28448
MLO88745,Lambeth,Borough,00 00 00 00 00 13 8F E9 ,34304
MLO88746,Lambeth,Borough,00 00 00 00 00 13 A6 F3 ,40179
MLO88747,Lambeth,Borough,00 00 00 00 00 13 BE 12 ,46074
MLO88748,Lambeth,Borough,00 00 00 00 00 13 D5 23 ,51956
MLO88749,Lambeth,Borough,00 00 00 00 00 13 EC 28 ,57826
